
0.09090909,0.04545455,0,48.20030496,46.02398015,22.02132592,26.14742698,24.47844228,32.56065523,-93.80889982,-97.24047306,36.56645105,25.1298593,15.29130857,26.09918469,15.88113494,-2.98308824,-1.32294118,-5.2,-7.5,0.91273479,2.45558635,0,18.39065733,0,-77.88595271,1,-9.10065216,0,50.40073788,2588,2589.23302927,2589.69,2590.58957524,2589.865,2590.90228762,2593.2825,2589.1209006,2592.97166667,2583.40506355,2581.257,2567.37545496,2568.0945,2549.68855352,2529.15175,0,2598.025,-1,2595.5518688,1,2587.23648148,2472.13333333,2529.08333333,2562.06666667,2586.03333333,2619.01666667,2642.98333333,2699.93333333,2529.08333333,2550.83823333,2564.27843333,2586.03333333,2607.78823333,2621.22843333,2642.98333333,2579.38875,2584.60916667,2589.82958333,2586.03333333,2600.27041667,2605.49083333,2610.71125,2521.575,2537.3125,2578.525,2594.2625,2635.475,2651.2125,2692.425,2574.05,2592.025,2631,2585.85,2601.20813786,2581.75339444,2604.81160556,-0.12764706,3432,0.08314481,2584.2,2588.7,
