
0,-0.13333333,-0.26666667,43.56657542,40.63827233,22.99601016,22.95973885,22.08922742,22.2464031,-72.76127791,-86.30771266,28.11610067,14.1060127,23.57313774,14.52410646,24.27183142,-20.15058824,-20.27647059,-10.9,-14.3,-4.8636058,-2.88955405,0,47.20193933,0,-75.84330794,0,-11.31801896,0,51.31300326,2721.1,2720.66477015,2720.3,2723.35000131,2721.13,2728.41537547,2732.7825,2729.64234327,2737.81,2727.21437291,2730.223,2720.03170269,2716.126,2720.01193186,2708.2595,0,2735.775,-1,2734.77820764,1,2720.135,2657.03293333,2698.98313333,2717.01656667,2740.93333333,2758.96676667,2782.88353333,2824.83373333,2698.98313333,2715.00810973,2724.90835693,2740.93333333,2756.95830973,2766.85855693,2782.88353333,2723.513695,2727.35913,2731.204565,2740.93333333,2738.895435,2742.74087,2746.586305,2675.9247,2699.4123,2717.8749,2741.3625,2759.8251,2783.3127,2801.7753,2707.99985,2736.424975,2749.95005,2718,2726.3536264,2705.40451112,2760.16048888,-20.83441176,208,0.12879011,2718,2721.2,
