
-0.09090909,0.08787879,0.26666667,53.24915973,52.02166691,59.90675991,63.09246309,62.23776224,68.37606838,-20.50326188,-21.62705897,23.35434004,18.33114091,23.53860899,18.84577522,24.19943943,1.00617647,1.44588235,-1.1,-0.65,0.77325645,1.09541484,0,4.09887023,0,-37.76223776,1,-0.85007331,0,44.22229058,332,332.21643412,332.17,332.39818115,332.895,332.01389843,332.2375,331.3059858,331.67833333,329.95800563,329.372,328.39461888,326.624,329.17081178,326.86575,0,331.125,-1,332.1001752,1,331.42648148,319.58331,325.03332,327.96666,330.48333,333.41667,335.93334,341.38335,325.03332,327.11522382,328.40142618,330.48333,332.56523382,333.85143618,335.93334,329.40124725,329.9008315,330.40041575,330.48333,331.39958425,331.8991685,332.39875275,321.874985,324.7124875,327.324995,330.1624975,332.775005,335.6125075,338.225015,329.224995,331.1124975,334.675005,331.8,330.30019597,330.12850142,334.34649858,1.93514706,5986,0.06027728,331.7,332.15,
