
0,-0.4,-0.8,38.81760446,38.91340256,26.8177526,23.22483813,23.32389046,18.11301058,-63.19058319,-73.10889443,16.01214806,18.76167948,25.27295897,19.15110254,25.79753211,-8.94338235,-9.84985294,-2.7,-3.15,-2.76279182,-2.23979119,0,57.35516726,0,-74.22096317,0,-2.79547968,0,42.39886119,1009.75,1009.53205595,1009.1,1010.53630249,1009.875,1012.98275846,1014.44,1014.24233322,1017.18333333,1014.85275838,1016.059,1014.19905304,1014.279,1015.97007743,1012.247,0,1015.85,-1,1013.29568618,1,1009.66277778,994.25,1006.9,1011.45,1019.55,1024.1,1032.2,1044.85,1006.9,1011.7323,1014.7177,1019.55,1024.3823,1027.3677,1032.2,1012.52125,1013.68083333,1014.84041667,1019.55,1017.15958333,1018.31916667,1019.47875,998.925,1006.9625,1011.575,1019.6125,1024.225,1032.2625,1036.875,1009.175,1018.4125,1021.825,1009.85,1014.47051616,1002.96469608,1025.91530392,-10.17779412,4948,-0.00495148,1009.55,1010.4,
