
-0.18181818,0.10909091,0.4,51.20878222,50.68489613,48.80763116,42.9076135,43.03126656,36.79561915,-4.34555617,-11.6818404,25.79723543,18.36468737,21.71454505,18.651498,22.0536721,-9.44323529,-10.80838235,6.85,10.7,-1.41752394,-1.27054913,0,77.10525844,0,-50.07949126,0,4.17487602,0,56.57747598,1544.25,1542.20503443,1541.7,1541.61458231,1538.875,1543.13711157,1544.2725,1543.14894308,1550.22666667,1540.98277481,1541.106,1538.10244334,1533.1305,1545.09802187,1535.06625,0,1548.675,1,1544.11727506,-1,1544.89944444,1454.31666667,1501.46666667,1524.23333333,1548.61666667,1571.38333333,1595.76666667,1642.91666667,1501.46666667,1519.47796667,1530.60536667,1548.61666667,1566.62796667,1577.75536667,1595.76666667,1534.03375,1538.35583333,1542.67791667,1548.61666667,1551.32208333,1555.64416667,1559.96625,1479.275,1502.5625,1526.425,1549.7125,1573.575,1596.8625,1620.725,1536.425,1554.7125,1583.575,1543.8,1529.51424,1527.62358187,1560.92141813,-12.38191176,2417,0.02914885,1543.5,1544.85,
