
-0.18181818,0.10909091,0.4,50.92905186,51.28333833,70.71759259,72.18364198,71.41203704,75.16581298,3.91370752,-5.15879878,13.94682175,22.62507074,23.97390239,22.86792974,24.23123984,-0.69470588,0.47794118,-2.2,6.35,1.26846418,1.61749782,0,70.25255406,0,-30.72916667,1,-1.20035873,0,53.38110992,2561.05,2561.82303738,2562,2561.79387282,2562.725,2561.19180381,2560.5175,2559.82770732,2562.785,2556.34394506,2555.518,2551.54210818,2546.1695,2556.59305821,2549.11075,0,2559.05,1,2556.87079819,1,2560.83759259,2483.23356667,2519.13346667,2533.06673333,2555.03336667,2568.96663333,2590.93326667,2626.83316667,2519.13346667,2532.84722847,2541.31960487,2555.03336667,2568.74712847,2577.21950487,2590.93326667,2537.1275275,2540.41835167,2543.70917583,2555.03336667,2550.29082417,2553.58164833,2556.8724725,2496.15015,2518.625125,2532.05005,2554.525025,2567.94995,2590.424925,2603.84985,2544.05005,2560.525025,2579.94995,2561.35,2548.68336562,2549.49696122,2571.53803878,0.98058824,9145,-0.01171257,2560.6,2561.55,
