
0,0.4,0.8,70.83841246,70.45012672,91.32420091,93.44223637,93.60730594,95.54908014,96.42058166,104.00562193,32.03288973,26.67512214,12.68385494,27.02069858,12.84817439,1.7375,1.73926471,1.6,2.1,0.79784771,0.67844556,0,83.31016932,0,-8.21917808,0,1.29375731,0,68.06278005,149.8,149.70041094,149.85,149.32042133,149.385,148.68005103,148.355,148.18964307,148.115,147.40818799,147.145,146.14283643,145.7035,145.12531091,143.969,0,148.275,1,148.25532406,-1,150.045,138.36666667,142.56666667,144.78333333,146.76666667,148.98333333,150.96666667,155.16666667,142.56666667,144.17106667,145.16226667,146.76666667,148.37106667,149.36226667,150.96666667,145.845,146.23,146.615,146.76666667,147.385,147.77,148.155,141,142.775,145.2,146.975,149.4,151.175,153.6,145.775,147.2625,149.975,149.7,148.53698026,146.07620646,150.63379354,1.65397059,18719,0.03338898,149.7,149.8,
