
-0.18181818,-0.09090909,0,44.44152719,43.10370242,38.05756128,35.43350466,34.46638738,34.16792074,-38.41184655,-49.10673443,33.38375161,15.95153156,27.40086657,16.15789791,27.75535396,-67.65264706,-71.69573529,12.9,34.25,-17.70386499,-15.53111168,0,68.62547039,0,-58.00881705,0,-12.76421565,0,46.04699157,6541.9,6537.27905369,6536.36,6540.77523986,6530.565,6556.83542172,6560.14,6563.24169749,6599.26,6558.98421635,6569.534,6538.2959916,6531.635,6530.87339073,6489.81,0,6588.375,-1,6570.7227907,1,6539.36203704,6194.16683333,6399.06673333,6488.03336667,6603.96663333,6692.93326667,6808.86653333,7013.76643333,6399.06673333,6477.33849513,6525.69487153,6603.96663333,6682.23839513,6730.59477153,6808.86653333,6520.6525275,6539.43501833,6558.21750917,6603.96663333,6595.78249083,6614.56498167,6633.3474725,6257.65015,6386.325075,6462.55005,6591.224975,6667.44995,6796.124875,6872.34985,6546,6632.94995,6750.8999,6538.05,6496.37769687,6474.8063806,6645.4736194,-76.94867647,3594,0.07113083,6537.15,6541.95,
